ISO Code;Country Name;Holiday Date;Holiday ID;Holiday Name;Holiday Observance;Calendar;Rule Last Updated
LB;Lebanon;46171;29475;Eid al Adha Holiday;Government;Muslim;44394
LB;Lebanon;46189;20189;Hegira (Islamic New Year 1448 AH);;Muslim;43834
LB;Lebanon;46198;20192;Ashoura;;Muslim;43834
LB;Lebanon;46249;20184;Assumption Day;;;38230
LB;Lebanon;46259;20190;The Prophet's Birthday;;Muslim;43834
LB;Lebanon;46348;20186;Independence Day;;;38230
LB;Lebanon;46381;20187;Christmas Day;;;38230
LS;Lesotho;46023;22612;New Year's Day;;;46002
LS;Lesotho;46092;22621;King Moshoeshoe I's Anniversary;;;46002
LS;Lesotho;46102;36457;National Tree Planting Day;;;46002
LS;Lesotho;46115;22614;Good Friday;;Easter;38571
LS;Lesotho;46118;22616;Easter Monday;;Easter;38571
LS;Lesotho;46143;22617;Workers' Day;;;46002
LS;Lesotho;46156;22619;Ascension Day;;Easter;38571
LS;Lesotho;46167;22620;Africa Day / Heroes' Day;;;46002
LS;Lesotho;46220;22618;King Letsie III's Birthday;;;46002
LS;Lesotho;46299;22613;Independence Day;;;46002
LS;Lesotho;46300;22613;Independence Day Holiday;Tentative;;46002
LS;Lesotho;46381;22623;Christmas Day;;;46002
LS;Lesotho;46382;22624;Boxing Day;;;46002
LR;Liberia;46023;22426;New Year's Day;;;39684
LR;Liberia;46064;22427;Armed Forces Day;;;39684
LR;Liberia;46092;22431;National Decoration Day;;;38565
LR;Liberia;46096;22435;Joseph Jenkins Roberts' Birthday;;;39684
LR;Liberia;46097;22435;Joseph Jenkins Roberts Holiday;;;39684
LR;Liberia;46122;22433;Fast and Prayer Day;;;38565
LR;Liberia;46156;22436;National Unification Day;;;39684
LR;Liberia;46229;22432;Independence Day;;;39684
LR;Liberia;46230;22432;Independence Day Holiday;;;39684
LR;Liberia;46258;22437;National Flag Day;;;39684
LR;Liberia;46331;22438;Thanksgiving Day;;;38565
LR;Liberia;46355;22439;William V.S. Tubman's Birthday;;;39684
LR;Liberia;46356;22439;William V.S. Tubman's Birthday Holiday;;;39684
LR;Liberia;46381;22434;Christmas Day;;;39684
LY;Libya;46043;35746;Public Sector Holiday (weather conditions);Government;2026 Only;46043
LY;Libya;46044;35746;Public Sector Holiday (weather conditions);Government;2026 Only;46043
LY;Libya;46070;29553;February 17 Revolution Day;;;40840
LY;Libya;46101;30223;Eid al Fitr (End of Ramadan);;Muslim (LCRSS);40840
LY;Libya;46102;30223;Eid al Fitr Holiday;;Muslim (LCRSS);40840
LY;Libya;46103;30223;Eid al Fitr Holiday;;Muslim (LCRSS);40840
LY;Libya;46143;30329;May Day;;;40917
LY;Libya;46168;30224;Arafat Day;;Muslim (LCRSS);41650
LY;Libya;46169;30225;Eid ul Adha (Feast of Sacrifice);;Muslim (LCRSS);41650
LY;Libya;46170;30225;Eid ul Adha Holiday;;Muslim (LCRSS);41650
LY;Libya;46171;30225;Eid ul Adha Holiday;;Muslim (LCRSS);41650
LY;Libya;46189;30232;Islamic New Year;;Muslim (LCRSS);41582
LY;Libya;46259;30222;Mouled Al Nabee (The Prophet's Birthday);;Muslim (LCRSS);41650
LY;Libya;46281;30331;Martyrs' Day;;;40918
LY;Libya;46318;30220;Liberation Day;;;40840
LY;Libya;46380;30295;Independence Day;;;40901
LI;Liechtenstein;46023;20914;New Year's Day;;;38230
LI;Liechtenstein;46024;30673;Berchtoldstag;Banks;;42378
LI;Liechtenstein;46028;20916;Epiphany (Heilige Drei Könige);;;38230
LI;Liechtenstein;46055;20917;Candlemas (Mariä Lichtmess);;;41278
LI;Liechtenstein;46070;30674;Fasnachtsdienstag;Banks;Easter;41598
LI;Liechtenstein;46100;20919;Saint Joseph's Day (Josefistag);;;41278
LI;Liechtenstein;46115;20920;Good Friday;Banks;Easter;38904
LI;Liechtenstein;46117;36458;Easter;;Easter;45977
LI;Liechtenstein;46118;20922;Easter Monday;;Easter;38230
LI;Liechtenstein;46143;20923;Labour Day;;;38230
LI;Liechtenstein;46156;20924;Ascension Day (Auffahrt);;Easter;38230
LI;Liechtenstein;46166;36459;Whit Sunday;;Easter;45977
LI;Liechtenstein;46167;20926;Whit Monday;;Easter;38230
LI;Liechtenstein;46177;20927;Corpus Christi Day;;Easter;38230
LI;Liechtenstein;46249;20928;Liechtenstein State Celebration (National Day);;;39274
LI;Liechtenstein;46273;20929;Nativity of Our Lady Mary (Mariä Geburt);;;39487
LI;Liechtenstein;46327;20930;All Saints' Day;;;38230
LI;Liechtenstein;46364;20931;Immaculate Conception Day;;;38230
LI;Liechtenstein;46380;20932;Christmas Eve;Banks;;40520
LI;Liechtenstein;46381;20933;Christmas Day;;;38230
LI;Liechtenstein;46382;20934;Saint Stephen's Day;;;38230
LI;Liechtenstein;46387;20935;New Year's Eve;Banks;;40520
LT;Lithuania;46023;19276;New Year's Day;;;39822
LT;Lithuania;46069;19277;Independence Day (National Day);;;39822
LT;Lithuania;46092;19278;Independence Restoration Day;;;39822
LT;Lithuania;46117;19279;Easter;;Easter;38230
LT;Lithuania;46118;19280;Easter Monday;;Easter;38230
LT;Lithuania;46143;20193;Labour Day;;;39822
LT;Lithuania;46145;22133;Mothers' Day;;;42359
LT;Lithuania;46180;28188;Fathers' Day;;;39826
LT;Lithuania;46197;22134;Jonines (Saint John's Day);;;39822
LT;Lithuania;46209;19282;Day of the State (Coronation of King Mindaugas);;;43843
LT;Lithuania;46249;19283;Zoline (Assumption);;;39822
LT;Lithuania;46327;19284;All Saints' Day;;;39822
LT;Lithuania;46328;34109;All Souls' Day (might be canceled from 2026 onward);;;45716
LT;Lithuania;46380;29476;Christmas Eve;;;40541
LT;Lithuania;46381;19285;Christmas Day;;;39822
LT;Lithuania;46382;19286;Second Day of Christmas;;;39822
LU;Luxembourg;46023;18240;New Year's Day;;;38906
LU;Luxembourg;46069;18241;Carnival (jour férié d'usage) (not official);Other;Easter;38900
LU;Luxembourg;46115;22074;Good Friday;Banks;Easter;38537
LU;Luxembourg;46118;18242;Easter Monday;;Easter;38230
LU;Luxembourg;46143;18243;May Day;;;38940
LU;Luxembourg;46151;33686;Europe Day;;;43450
LU;Luxembourg;46156;18244;Ascension Day;;Easter;38230
LU;Luxembourg;46167;18245;Whit Monday;;Easter;38230
LU;Luxembourg;46196;18247;Grand Duke's Birthday (National Day);;;38940
LU;Luxembourg;46249;18248;Assumption Day;;;38940
LU;Luxembourg;46272;18249;Luxembourg City Kermesse (jour férié d'usage) (not official);Regional;;38539
LU;Luxembourg;46327;18250;All Saints' Day;;;38940
LU;Luxembourg;46380;24459;Christmas Eve;Banks/Afternoon;;38940
LU;Luxembourg;46381;18251;Christmas Day;;;38230
LU;Luxembourg;46382;18252;Saint-Étienne;;;38537
MO;Macau;46023;22196;New Year's Day (Fraternidade Universal);;;38550
MO;Macau;46069;28659;Lunar New Year's Eve (afternoon);Government/Afternoon;Chinese Lunar;45780
MO;Macau;46070;22197;Lunar New Year's Day (Novo Ano Lunar);;Chinese Lunar;41339
MO;Macau;46071;22197;The second day of the Lunar New Year;;Chinese Lunar;41339
MO;Macau;46072;22197;The third day of the Lunar New Year;;Chinese Lunar;41339
MO;Macau;46115;22198;Good Friday;;Easter;38550
MO;Macau;46116;24524;The Day before Easter;;Easter;45780
MO;Macau;46117;22199;Cheng Ming (Tomb Sweeping Day);;Chinese Solar;38550
MO;Macau;46118;25324;Bank Holiday;Banks;Easter;42336
MO;Macau;46118;29980;Compensatory rest day for the Day before Easter;Government;Easter;45780
MO;Macau;46119;30761;Compensatory rest day for Cheng Ming Festival;Government;2026 Only;45780
MO;Macau;46143;22202;Labour Day;;;38550
MO;Macau;46166;22203;The Buddha's Birthday (Dia do Buda);;Chinese Lunar;38550
MO;Macau;46167;26085;Bank Holiday;Banks;Chinese Lunar;42336
MO;Macau;46167;31233;Compensatory rest day for the Buddha’s Birthday (Feast of Buddha);Government;Arbitrary;45780
MO;Macau;46192;22204;Tung Ng (Dragon Boat Festival);;Chinese Lunar;38550
MO;Macau;46204;25325;Bank Holiday;Banks;;42336
MO;Macau;46291;22206;Chong Chao (Mid-Autumn Festival Holiday);;Chinese Lunar;38550
MO;Macau;46293;33458;Compensatory rest day for the Day following Chong Chao (Mid-Autumn) Festival;Government;Chinese Lunar;45780
MO;Macau;46296;22207;PRC National Day;;;42022
MO;Macau;46297;31170;The Day following the PRC National Day (except Banks);Government/Private Sector;;42022
MO;Macau;46313;22208;Chong Yeung Festival (Festival of Ancestors);;Chinese Lunar;43690
MO;Macau;46314;26088;Bank Holiday;Banks;Chinese Lunar;42336
MO;Macau;46314;30473;Compensatory rest day for Chong Yeung Festival (Festival of Ancestors);Government;Chinese Lunar;45780
MO;Macau;46328;22212;All Souls' Day (Dia de Finados);;;38550
MO;Macau;46364;22213;Immaculate Conception;;;38550
MO;Macau;46376;22205;Macao S.A.R. Establishment Day;;;44303
MO;Macau;46377;26089;Bank Holiday;Banks;;42336
MO;Macau;46377;30759;Compensatory rest day for Macao S.A.R. Establishment Day;Government;;45780
MO;Macau;46378;22214;Dongzhi (Winter Solstice) (except banks);Government/Private Sector;Chinese Solar;42022
MO;Macau;46380;22210;Christmas Eve;;;38916
MO;Macau;46381;22209;Christmas Day (Natal);;;38550
MO;Macau;46387;28658;New Year's Eve (afternoon);Government/Afternoon;;45780
MK;Macedonia;46023;20881;New Year's Day (Nova Godina);;;39785
MK;Macedonia;46029;20882;Christmas Day (Orthodox);;Orthodox;39785
MK;Macedonia;46101;20891;Ramazan Bajram (End of Ramadan);;Muslim;41493
MK;Macedonia;46125;20886;Orthodox Easter Monday (Vtor den Veligden);;Orth. Easter;38230
MK;Macedonia;46143;20887;Labour Day (Den na trudot);;;39785
MK;Macedonia;46166;25104;Saints Cyril and Methodius' Day;;;39785
MK;Macedonia;46167;25104;Saints Cyril and Methodius' Day Holiday;;;39785
MK;Macedonia;46236;20888;Iliden Day (Republic Day);;;39785
MK;Macedonia;46237;20888;Iliden Day Holiday;;;39785
MK;Macedonia;46273;20889;Independence Day;;;39785
MK;Macedonia;46306;20890;Uprising Against Facism Day;;;39785
MK;Macedonia;46307;20890;Uprising Against Facism Day Holiday;;;39785
MK;Macedonia;46318;25105;Day of the Macedonian Revolution;;;39785
MK;Macedonia;46364;25106;St. Kliment Ohridski (St. Clement of Ohrid);;;39785
MG;Madagascar;46023;21727;New Year's Day;;;38352
MG;Madagascar;46024;31153;Public Holiday;;2026 Only;46015
MG;Madagascar;46089;30419;Women's Day (only for women employees);Other;;43800
MG;Madagascar;46101;30711;Id al Fitr (End of Ramadan);;Muslim;45738
MG;Madagascar;46110;21732;Martyrs' Day;;;38570
MG;Madagascar;46117;21729;Easter;;Easter;40558
MG;Madagascar;46118;21730;Easter Monday;;Easter;38352
MG;Madagascar;46143;21731;Labour Day;;;38352
MG;Madagascar;46156;21733;Ascension Day;;Easter;38352
MG;Madagascar;46166;21734;Whit Sunday (Pentecost);;Easter;40558
MG;Madagascar;46167;22604;Whit Monday;;Easter;38570
MG;Madagascar;46169;30712;Id al Adha (Feast of Sacrifice);;Muslim;45454
MG;Madagascar;46199;21736;Independence Day (Fetin'ny Fahaleovantena);;;38570
MG;Madagascar;46249;21737;Assumption Day;;;38352
MG;Madagascar;46327;21738;All Saints' Day;;;38352
MG;Madagascar;46381;21740;Christmas Day;;;38352
MW;Malawi;46023;23524;New Year's Day;;;39305
MW;Malawi;46037;21999;John Chilembwe Day;;;39305
MW;Malawi;46084;22000;Martyrs' Day;;;39305
MW;Malawi;46101;22607;Eid al Fitr (End of Ramadan);;Muslim;44332
MW;Malawi;46115;22001;Good Friday;;Easter;38459
MW;Malawi;46116;30488;Easter Saturday;;Easter;41030
MW;Malawi;46118;22003;Easter Monday;;Easter;38459
MW;Malawi;46143;22004;Labour Day;;;39305
MW;Malawi;46156;25087;President Kamuzu Banda's Birthday;;;39548
MW;Malawi;46169;36350;Eid Ul Adha (Feast of Sacrifice);Tentative;Muslim;45817
MW;Malawi;46209;22006;Independence Day;;;39305
MW;Malawi;46310;22007;Mothers' Day (World Rural Women's Day);;;39736
MW;Malawi;46381;22009;Christmas Day;;;41261
MW;Malawi;46382;22010;Boxing Day;;;41634
MW;Malawi;46384;22010;Christmas Holiday;;;41634
MY;Malaysia;46023;18253;New Year Holiday (except JHR KDH KTN TRG);Regional;;46022
MY;Malaysia;46036;28102;State Public Holiday (Sultan's Birthday) (NSN);Regional;;44010
MY;Malaysia;46039;26634;Israk dan Mikraj (KDH NSN PLS TRG);Regional;Muslim (JAKIM);44217
MY;Malaysia;46040;34657;Israk dan Mikraj Holiday (TRG);Regional;Muslim (JAKIM);44217
MY;Malaysia;46054;25611;Federal Territory Day (KUL LBN PJY);Regional;;46017
MY;Malaysia;46054;25864;Thaipusam (JHR KDH KUL NSN PJY PNG PRK SGR);Regional;Hindu Solar;46044
MY;Malaysia;46055;34291;Thaipusam Holiday (KUL NSN PJY PNG PRK SGR);Regional;Hindu Solar;45573
MY;Malaysia;46056;25611;Federal Territory Holiday (KUL LBN PJY);Regional;;46017
MY;Malaysia;46070;18256;Chinese New Year;;Chinese Lunar;39353
MY;Malaysia;46071;25613;Chinese New Year, Day 2;;Chinese Lunar;45497
MY;Malaysia;46072;26635;Awal Ramadan (JHR KDH);Regional;Muslim (JAKIM);45705
MY;Malaysia;46072;36532;Awal Ramadan (MLK);Regional/Government;Muslim (JAKIM);46041
MY;Malaysia;46073;28094;State Public Holiday (Independence Proclamation Day) (MLK);Regional;;45169
MY;Malaysia;46085;28091;State Public Holiday (Sultan's Coronation Anniversary) (TRG);Regional;;44010
MY;Malaysia;46088;26633;Nuzul Quran (KTN KUL LBN PHG PJY PLS PNG PRK SGR TRG);Regional;Muslim (JAKIM);44149
MY;Malaysia;46089;34172;Nuzul Quran Holiday (KTN TRG);Regional;Muslim (JAKIM);44011
MY;Malaysia;46102;18255;Hari Raya Puasa (End of Ramadan);;Muslim (JAKIM);44683
MY;Malaysia;46103;18255;Hari Raya Puasa Holiday;;Muslim (JAKIM);44683
MY;Malaysia;46104;25614;Hari Raya Puasa Holiday (except KDH KTN TRG);Regional;Muslim (JAKIM);45573
MY;Malaysia;46104;25615;Hari Raya Puasa Holiday (KTN TRG);Regional;Muslim (JAKIM);45039
MY;Malaysia;46104;31166;State Public Holiday (Sultan's Birthday) (JHR);Regional;;45573
MY;Malaysia;46105;36531;Hari Raya Puasa Holiday (JHR);Regional/Tentative;2026 Only;46040
MY;Malaysia;46105;36248;Hari Raya Puasa Holiday (MLK);Regional;Muslim (JAKIM);45705
MY;Malaysia;46111;29063;State Public Holiday (Ruler's Birthday) (SBH);Regional;;45743
MY;Malaysia;46115;28089;Good Friday (SBH SRW);Regional;Easter;39790
MY;Malaysia;46138;28103;State Public Holiday (Sultan's Birthday) (TRG);Regional;;44010
MY;Malaysia;46143;18259;Labour Day;;;38230
MY;Malaysia;46145;34286;Labour Day Holiday (KDH);Regional;;45573
MY;Malaysia;46159;28097;State Public Holiday (Raja's Birthday) (PLS);Regional;;44010
MY;Malaysia;46160;28097;State Public Holiday (PLS);Regional;;44010
MY;Malaysia;46164;34179;State Public Holiday (Hari Hol Pahang) (PHG);Regional;;45415
MY;Malaysia;46168;33894;Hari Arafah (Arafat Day) (KTN TRG);Regional;Muslim (JAKIM);44798
MY;Malaysia;46169;18257;Hari Raya Qurban (Feast of Sacrifice);;Muslim (JAKIM);38558
MY;Malaysia;46170;25612;Hari Raya Qurban, Day 2 (KDH KTN PLS TRG);Regional;Muslim (JAKIM);45104
MY;Malaysia;46172;28098;State Public Holiday (Harvest Festival) (LBN SBH);Regional;;44010
MY;Malaysia;46173;28098;State Public Holiday (LBN SBH);Regional;;44010
MY;Malaysia;46173;18260;Wesak (Buddha Day);;Chinese Lunar;44769
MY;Malaysia;46174;34139;Birthday of SPB Yang di-Pertuan Agong;;;43896
MY;Malaysia;46174;28099;State Public Holiday (Hari Gawai Dayak) (SRW);Regional;;45433
MY;Malaysia;46175;28099;State Public Holiday (SRW);Regional;;45433
MY;Malaysia;46175;25632;Wesak Holiday (except KDH KTN SRW TRG);Regional;Chinese Lunar;46043
MY;Malaysia;46176;34198;State Public Holiday (LBN SBH);Regional;;46043
MY;Malaysia;46176;25632;Wesak Holiday (SRW);Regional;Chinese Lunar;46043
MY;Malaysia;46177;34199;State Public Holiday (SRW);Regional;;46043
MY;Malaysia;46190;18258;Awal Muharram (Islamic New Year);;Muslim (JAKIM);42271
MY;Malaysia;46194;28090;State Public Holiday (Sultan's Birthday) (KDH);Regional;;45497
MY;Malaysia;46210;28416;State Public Holiday (George Town UNESCO Heritage Day) (PNG);Regional;;45468
MY;Malaysia;46214;28101;State Public Holiday (Ruler's Birthday) (PNG);Regional;;44010
MY;Malaysia;46224;28100;State Public Holiday (Hari Hol Almarhum Sultan Iskandar) (JHR);Regional;Muslim (JAKIM);45573
MY;Malaysia;46225;31538;State Public Holiday (Sarawak Day) (SRW);Regional;;44010
MY;Malaysia;46234;28106;State Public Holiday (Sultan's Birthday) (PHG);Regional;;45884
MY;Malaysia;46258;34771;State Public Holiday (Ruler's Birthday) (MLK);Regional;;45527
MY;Malaysia;46259;18262;Maulidur Rasul (The Prophet's Birthday);;Muslim (JAKIM);38230
MY;Malaysia;46265;18263;National Day (Hari Kebangsaan);;;38230
MY;Malaysia;46281;26637;Malaysia Day;;;45861
MY;Malaysia;46294;29528;State Public Holiday (Sultan's Birthday) (KTN);Regional;;44934
MY;Malaysia;46295;29528;State Public Holiday (KTN);Regional;;44934
MY;Malaysia;46305;28104;State Public Holiday (Ruler's Birthday) (SRW);Regional;;44010
MY;Malaysia;46332;32703;State Public Holiday (Sultan's Birthday) (PRK);Regional;;44010
MY;Malaysia;46334;18264;Deepavali (Festival of Lights) (except SRW);;Hindu Lunar;44217
MY;Malaysia;46335;25634;Deepavali Holiday (except KDH KTN SRW TRG);Regional;Hindu Lunar;45573
MY;Malaysia;46367;28107;State Public Holiday (Sultan's Birthday) (SGR);Regional;;44010
MY;Malaysia;46380;34026;Christmas Eve (SBH);Regional;;44011
MY;Malaysia;46381;18266;Christmas Day;;;38230
MY;Malaysia;46383;34285;Christmas Holiday (KDH);Regional;;45573
MV;Maldives;46023;21172;New Year's Day;Banks/Government;;45645
MV;Maldives;46058;28777;Public Holiday (First Sitting of the People's Majlis);Government;Arbitrary;46035
MV;Maldives;46071;21184;Beginning of the Holy Month of Ramadan;;Muslim;43239
MV;Maldives;46091;35820;Public Holiday;Government;Muslim;45645
MV;Maldives;46092;35820;Public Holiday;Government;Muslim;45645
MV;Maldives;46093;35820;Public Holiday;Government;Muslim;45645
MV;Maldives;46094;35820;Public Holiday;Government;Muslim;45645
MV;Maldives;46095;35820;Public Holiday;Government;Muslim;45645
MV;Maldives;46096;35820;Public Holiday;Government;Muslim;45645
MV;Maldives;46097;35820;Public Holiday;Government;Muslim;45645
MV;Maldives;46098;35820;Public Holiday;Government;Muslim;45645
MV;Maldives;46099;35820;Public Holiday;Government;Muslim;45645
MV;Maldives;46100;35820;Public Holiday;Government;Muslim;45645
MV;Maldives;46101;21183;Eid ul-Fitr (End of Ramadan);;Muslim;45645
MV;Maldives;46102;25451;On the Occasion of Eid ul-Fitr;Banks/Government;Muslim;45645
MV;Maldives;46103;25451;On the Occasion of Eid ul-Fitr;Banks/Government;Muslim;45645
MV;Maldives;46143;29764;Labour Day;;;40662
MV;Maldives;46168;21173;Hajj Day;;Muslim;45451
MV;Maldives;46169;21174;Eid ul-Ad'haa (Feast of Sacrifice);;Muslim;45451
MV;Maldives;46170;25449;On the Occasion of Eid ul-Ad'haa;Banks/Government;Muslim;45565
MV;Maldives;46171;25449;On the Occasion of Eid ul-Ad'haa;Banks/Government;Muslim;45565
MV;Maldives;46172;25449;On the Occasion of Eid ul-Ad'haa;Banks/Government;Muslim;45565
MV;Maldives;46189;21175;Islamic New Year 1448 (Hijri);Banks/Government;Muslim;45645
MV;Maldives;46229;21178;Independence Day;;;39293
MV;Maldives;46230;25450;On the Occasion of Independence Day;Banks/Government;;45834
MV;Maldives;46248;21176;National Day;;Muslim;46022
MV;Maldives;46250;21176;Due to National Day falling on a holiday (except banks);;Muslim;46022
MV;Maldives;46259;21177;The Prophet's Birthday / Eid Milad un Nabi;;Muslim;45368
MV;Maldives;46278;22272;The Day Maldives Embraced Islam;;Muslim;45565
MV;Maldives;46329;21181;Victory Day;;;38230
MV;Maldives;46337;21182;Republic Day;;;44149
MV;Maldives;46387;35906;Bank Holiday;Banks;;45368
ML;Mali;46023;22332;New Year's Day;;;46023
ML;Mali;46024;22332;New Year Holiday;;;46023
ML;Mali;46042;22344;Armed Forces Day;;;39302
ML;Mali;46098;33526;Leylatoul Qadr (Nuit du Destin);Tentative;Muslim;46015
ML;Mali;46101;22345;Korité (End of Ramadan);;Muslim;45392
ML;Mali;46107;22347;Martyrs' Day / Democracy Day;;;38564
ML;Mali;46118;22336;Easter Monday;;Easter;38564
ML;Mali;46143;22337;Labour Day;;;44682
ML;Mali;46167;22346;Africa Day;;;38582
ML;Mali;46169;22333;Tabaski (Feast of Sacrifice);;Muslim;45459
ML;Mali;46199;33570;Achoura;Tentative;Muslim;46015
ML;Mali;46259;22338;Mawloud (The Prophet's Birthday);;Muslim;44841
ML;Mali;46265;25964;Baptism of the Prophet;;Muslim;45912
ML;Mali;46287;22342;Independence Day (National Day);;;43731
ML;Mali;46381;22348;Christmas Day;;;38564
MT;Malta;46023;19287;New Year's Day;;;38230
MT;Malta;46063;19288;Feast of St. Paul's Shipwreck;;;39445
MT;Malta;46100;19289;Feast of St. Joseph;;;39445
MT;Malta;46112;19290;Freedom Day (Jum il-Helsien);;;39445
MT;Malta;46115;19291;Good Friday;;Easter;38230
MT;Malta;46118;29990;Bank Holiday;Banks;Easter;40771
MT;Malta;46143;19293;Workers' Day (Jum il-Haddiem);;;39445
MT;Malta;46180;19294;Sette Giugno;;;38539
MT;Malta;46202;19295;Feast of St. Peter and St. Paul (L-Imnarja);;;39445
MT;Malta;46249;19296;Feast of the Assumption;;;39445
MT;Malta;46273;19297;Feast of Our Lady of Victories (Jum il-Vittorja);;;39445
MT;Malta;46286;19298;Independence Day (Jum l-Indipendenza);;;39446
MT;Malta;46364;19299;Feast of the Immaculate Conception;;;39445
MT;Malta;46369;19300;Republic Day (Jum ir-Repubblika);;;39445
MT;Malta;46381;19301;Christmas Day;;;39372
MT;Malta;46382;29703;Bank Holiday;Banks;;40771
MH;Marshall Islands;46023;23032;New Year's Day;;;39302
MH;Marshall Islands;46082;23033;Nuclear Victims Remembrance Day (Bravo Day);;;39387
MH;Marshall Islands;46083;23033;Remembrance Day Public Holiday;;;39387
MH;Marshall Islands;46115;23036;Good Friday;;Easter;38579
MH;Marshall Islands;46143;23045;Constitution Day (National Day);;;39302
MH;Marshall Islands;46206;23038;Fishermen's Day;;;38579
MH;Marshall Islands;46269;23040;Dri-jerbal Day (Labor Day);;;38579
MH;Marshall Islands;46290;23039;Manit Day (Culture Day);;;38579
MH;Marshall Islands;46343;23034;Presidents' Day;;;39302
MH;Marshall Islands;46360;23043;Gospel Day;;;38579
MH;Marshall Islands;46381;23046;Christmas Day;;;39302
MQ;Martinique;46023;21480;New Year's Day;;;38350
MQ;Martinique;46069;30430;Carnaval Monday (jour chômé d'usage);Other;Easter;40970
